nom_dpto;nom_prov;nom_dist;clasificac;est_nombre;est_coduni;layer;X;X_1
AMAZONAS;BAGUA;ARAMANGO;CENTROS DE SALUD O CENTROS MEDICOS;ARAMANGO;00005053;Centro de Salud;9597269.878603;192188.212648
AMAZONAS;BAGUA;ARAMANGO;CENTROS DE SALUD O CENTROS MEDICOS;EL MUYO;00005056;Centro de Salud;9399883.430043;116922.628624
AMAZONAS;BAGUA;ARAMANGO;CENTROS DE SALUD O CENTROS MEDICOS;EL PORVENIR DE ARAMANGO;00005057;Centro de Salud;9392714.574469;120115.322430
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;BAGUA;00006998;Centro de Salud;9376367.049877;108593.963941
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;BAGUA MEDIKAL BREVETES S.R.L.;00027200;Centro de Salud;9375836.398726;108752.513320
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO DE SALUD MENTAL COMUNITARIO BAGUA;00025390;Centro de Salud;9375979.026760;108529.743165
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO DE SALUD MENTAL COMUNITARIO BAGUA;00027434;Centro de Salud;9375298.034755;109465.865434
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO MEDICO HERSEL;00026829;Centro de Salud;9375967.144671;108396.671423
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;CL?ÏNICA AMAZONAS;00025701;Centro de Salud;9376335.742380;107085.172977
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;EMPRESA PRESTADORA DE SERVICIOS DE SALUD CONSULTORIOS M?ÎDICOS ESPECIALIZADOS PASTEUR S.R.L.;00020374;Centro de Salud;9375381.523142;108622.128557
AMAZONAS;BAGUA;BAGUA;CENTROS DE SALUD O CENTROS MEDICOS;SERVIMEDIC J&R;00028139;Centro de Salud;9375467.900098;108255.461949
AMAZONAS;BAGUA;BAGUA;PATOLOGIA CLINICA;LABORATORIO CLINICO BIOLAB;00027437;Centro de Salud;9376358.027318;107107.228532
AMAZONAS;BAGUA;BAGUA;PATOLOGIA CLINICA;LABORATORIO CL?ÏNICO SAN CAMILO;00027441;Centro de Salud;9375614.229446;108642.907605
AMAZONAS;BAGUA;BAGUA;PATOLOGIA CLINICA;LABORATORIO DE AN?¸LISIS CL?ÏNICOS ALEXANDER FLEMING;00032359;Centro de Salud;9375326.754638;108722.317457
AMAZONAS;BAGUA;BAGUA;PATOLOGIA CLINICA;LABORATORIO DE REFERENCIA REGIONAL EN SALUD PUBLICA BAGUA;00014477;Centro de Salud;9375560.066009;108842.949910
AMAZONAS;BAGUA;BAGUA;PATOLOGIA CLINICA;LABORATORIO IMPERLAB;00030949;Centro de Salud;9375448.779654;108754.862989
AMAZONAS;BAGUA;BAGUA;POLICLINICOS;MEDIC SALUD;00030744;Centro de Salud;9375371.188552;108744.238324
AMAZONAS;BAGUA;BAGUA;POLICLINICOS;Policl?°nico El Rosario;00023082;Centro de Salud;9376223.883379;108727.975263
AMAZONAS;BAGUA;BAGUA;POLICLINICOS;Policl?°nico San Juan;00027439;Centro de Salud;9375368.832390;108355.920522
AMAZONAS;BAGUA;COPALLIN;CENTROS DE SALUD O CENTROS MEDICOS;COPALLIN;00005063;Centro de Salud;9371543.852289;120582.505898
AMAZONAS;BAGUA;EL PARCO;CENTROS DE SALUD O CENTROS MEDICOS;EL PARCO;00005193;Centro de Salud;9377101.661667;114736.235121
AMAZONAS;BAGUA;IMAZA;CENTROS DE SALUD O CENTROS MEDICOS;CHIPE;00005071;Centro de Salud;9469396.855522;135144.213087
AMAZONAS;BAGUA;IMAZA;CENTROS DE SALUD O CENTROS MEDICOS;CHIRIACO;00005084;Centro de Salud;9428774.676316;135479.882781
AMAZONAS;BAGUA;IMAZA;CENTROS DE SALUD O CENTROS MEDICOS;IMAZA;00005070;Centro de Salud;9439940.416520;129937.832059
AMAZONAS;BAGUA;IMAZA;CENTROS DE SALUD O CENTROS MEDICOS;TUPAC AMARU I;00005075;Centro de Salud;9458092.471095;144349.689221
AMAZONAS;BAGUA;IMAZA;CENTROS DE SALUD O CENTROS MEDICOS;WAYAMPIAK;00005081;Centro de Salud;9460795.585071;109194.636515
AMAZONAS;BAGUA;LA PECA;CENTROS DE SALUD O CENTROS MEDICOS;LA PECA;00005049;Centro de Salud;9378999.788562;119229.481373
AMAZONAS;BONGARA;FLORIDA;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;POMACOCHAS;00004932;Centro de Salud;9355298.128924;171362.388480
AMAZONAS;BONGARA;JAZAN;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;PEDRO RUIZ GALLO;00004922;Centro de Salud;9342142.498141;170335.074966
AMAZONAS;BONGARA;JAZAN;CENTROS DE SALUD O CENTROS MEDICOS;Servicios M?Ædicos San Andr?Æs;00028138;Centro de Salud;9342075.487631;170224.604611
AMAZONAS;BONGARA;JUMBILLA;CENTROS DE SALUD O CENTROS MEDICOS;JUMBILLA;00004917;Centro de Salud;9346508.094752;190371.894018
AMAZONAS;CHACHAPOYAS;BALSAS;CENTROS DE SALUD O CENTROS MEDICOS;BALZAS;00004856;Centro de Salud;9243332.848390;166182.621628
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;CENTRO MEDICO NEILL M. ROMAN ROBLES;00025653;Centro de Salud;9310614.423539;181818.319667
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;CLINICA SAN FRANCISCO;00012897;Centro de Salud;9310497.257252;182660.750292
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;CLINICA VIRGEN ASUNTA S.A.C.;00011633;Centro de Salud;9310551.573189;182472.159771
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;9 DE ENERO;00006754;Centro de Salud;9310744.703273;181352.404487
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;AYLLU SACHAPUYOS;00027354;Centro de Salud;9310487.393046;182882.327163
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO MEDICO AMAZONAS EIRL;00026399;Centro de Salud;9310484.201321;182295.307056
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO MEDICO AMISTAD;00028693;Centro de Salud;9310484.201321;182295.307056
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;Centro M?Ædico Gocta;00030148;Centro de Salud;9310741.894955;182869.868727
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;CERTIFICADOS MEDICOS MI BREVETE;00011739;Centro de Salud;9310505.613798;182162.275955
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS DE SALUD O CENTROS MEDICOS;SANTA FE;00028790;Centro de Salud;9310917.838749;182658.464771
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTROS MEDICOS ESPECIALIZADOS;CENTRO MEDICO VIRGEN DEL CARMEN;00011650;Centro de Salud;9310505.734395;182184.427737
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;DIAGNOSTIC LAB;00028137;Centro de Salud;9310484.201321;182295.307056
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;LABORATORIO CLINICO BIOSALUD;00029629;Centro de Salud;9310484.201321;182295.307056
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;Laboratorio Cl?°nico  BUSTAMANTE;00029417;Centro de Salud;9310526.181277;181874.181820
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;LABORATORIO CL?ÏNICO SAN LUIS;00021282;Centro de Salud;9310902.734602;181916.435791
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;Laboratorio Referencial de Salud P??blica;00029361;Centro de Salud;9310619.064727;182671.164420
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;PATOLOGIA CLINICA;LABORATORIO REFERENCIAL REGIONAL DE SALUD PUBLICA AMAZONAS;00014153;Centro de Salud;9310310.125839;182850.061864
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;POLICLINICOS;POLICLINICO PNP CHACHAPOYAS;00013226;Centro de Salud;9310565.349658;182970.513024
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;POLICLINICOS;POLICLINICO POLICIAL CHACHAPOYAS;00026723;Centro de Salud;9310554.281750;182970.573123
AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;CENTROS DE SALUD O CENTROS MEDICOS;CHUQUIBAMBA;00004858;Centro de Salud;9232642.207034;184545.614151
AMAZONAS;CHACHAPOYAS;LA JALCA;CENTROS DE SALUD O CENTROS MEDICOS;JALCA GRANDE;00004905;Centro de Salud;9282306.129856;188562.687118
AMAZONAS;CHACHAPOYAS;LA JALCA;CENTROS DE SALUD O CENTROS MEDICOS;YERBABUENA;00004904;Centro de Salud;9272758.854915;187365.345107
AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;CENTROS DE SALUD O CENTROS MEDICOS;LEYMEBAMBA;00004859;Centro de Salud;9257832.159461;190006.643673
AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;CENTROS DE SALUD O CENTROS MEDICOS;MOLINOPAMPA;00004869;Centro de Salud;9313168.997478;204653.715621
AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;CENTROS DE SALUD O CENTROS MEDICOS;PIPUS;00004881;Centro de Salud;9310754.312836;197733.193887
AMAZONAS;CONDORCANQUI;EL CENEPA;CENTROS DE SALUD O CENTROS MEDICOS;HUAMPAMI;00005162;Centro de Salud;9507325.351031;149336.283658
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;"CENTRO DE SALUD MENTAL COMUNITARIO ""EL BUEN VIVIR""";00025389;Centro de Salud;9490804.079472;182530.274441
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;IPAKUMA;00005146;Centro de Salud;9453402.187213;171451.612941
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;KIGKIS;00005149;Centro de Salud;9458213.497443;175682.309346
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;NIEVA;00007134;Centro de Salud;9491055.600735;181774.066520
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;PAKINTSA;00005148;Centro de Salud;9502731.069245;193023.563327
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;PUTUYAKAT;00005147;Centro de Salud;9457471.114143;163062.352340
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;San Jos?Æ;00028267;Centro de Salud;9491586.350106;181649.769976
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;SANTA MARIA DE NIEVA;00009070;Centro de Salud;9491665.337096;182027.056719
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;TAYUNTSA;00006922;Centro de Salud;9464963.722496;172788.533997
AMAZONAS;CONDORCANQUI;NIEVA;CENTROS DE SALUD O CENTROS MEDICOS;URAKUSA;00005155;Centro de Salud;9478051.510095;161060.593006
AMAZONAS;CONDORCANQUI;RIO SANTIAGO;CENTROS DE SALUD O CENTROS MEDICOS;CANDUNGOS;00005180;Centro de Salud;9617429.104862;183409.090449
AMAZONAS;CONDORCANQUI;RIO SANTIAGO;CENTROS DE SALUD O CENTROS MEDICOS;GALILEA;00005175;Centro de Salud;9555578.002043;194201.064500
AMAZONAS;CONDORCANQUI;RIO SANTIAGO;CENTROS DE SALUD O CENTROS MEDICOS;YUTUPIS;00005178;Centro de Salud;9586191.130447;184885.254333
AMAZONAS;LUYA;CAMPORREDONDO;CENTROS DE SALUD O CENTROS MEDICOS;CAMPORREDONDO;00004873;Centro de Salud;9311497.460584;132324.681850
AMAZONAS;LUYA;CAMPORREDONDO;CENTROS DE SALUD O CENTROS MEDICOS;COCOCHO;00004874;Centro de Salud;9314605.735907;131806.502199
AMAZONAS;LUYA;COCABAMBA;CENTROS DE SALUD O CENTROS MEDICOS;COCABAMBA;00004885;Centro de Salud;9267884.703207;167779.888500
AMAZONAS;LUYA;COLCAMAR;CENTROS DE SALUD O CENTROS MEDICOS;COLCAMAR;00004895;Centro de Salud;9302794.094606;170863.424101
AMAZONAS;LUYA;LAMUD;CENTROS DE SALUD O CENTROS MEDICOS;LAMUD;00004850;Centro de Salud;9320097.385113;173214.442226
AMAZONAS;LUYA;LAMUD;CENTROS DE SALUD O CENTROS MEDICOS;SE?ÊOR DE GUALAMITA;00029271;Centro de Salud;9320628.683958;173211.511208
AMAZONAS;LUYA;LUYA;CENTROS DE SALUD O CENTROS MEDICOS;LUYA;00004866;Centro de Salud;9318075.177064;173834.932253
AMAZONAS;LUYA;MARIA;CENTROS DE SALUD O CENTROS MEDICOS;MARIA;00004899;Centro de Salud;9288290.015323;172220.354528
AMAZONAS;LUYA;OCALLI;CENTROS DE SALUD O CENTROS MEDICOS;OCALLI;00004876;Centro de Salud;9309597.927032;138442.011262
AMAZONAS;LUYA;OCUMAL;CENTROS DE SALUD O CENTROS MEDICOS;COLLONCE;00004843;Centro de Salud;9304611.821622;145031.766089
AMAZONAS;LUYA;SANTA CATALINA;CENTROS DE SALUD O CENTROS MEDICOS;SALAZAR;00004913;Centro de Salud;9332447.400475;152855.643688
AMAZONAS;LUYA;SANTO TOMAS;CENTROS DE SALUD O CENTROS MEDICOS;SANTO TOMAS;00004887;Centro de Salud;9272479.284460;182972.702371
AMAZONAS;LUYA;TINGO;CENTROS DE SALUD O CENTROS MEDICOS;TINGO;00004903;Centro de Salud;9294810.243562;178129.390784
AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;CENTROS DE SALUD O CENTROS MEDICOS;ZARUMILLA;00004954;Centro de Salud;9273546.948208;236750.839046
AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;CENTROS DE SALUD O CENTROS MEDICOS;HUAMBO;00004943;Centro de Salud;9288434.647953;219702.199709
AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;CENTROS DE SALUD O CENTROS MEDICOS;LIMABAMBA;00004955;Centro de Salud;9280951.717831;223590.876574
AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;CENTROS DE SALUD O CENTROS MEDICOS;LONGAR;00004944;Centro de Salud;9293617.036970;218237.516489
AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;CENTROS DE SALUD O CENTROS MEDICOS;MARISCAL BENAVIDES;00004945;Centro de Salud;9293386.216074;223065.056015
AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;CENTROS DE SALUD O CENTROS MEDICOS;NUEVO CHIRIMOTO;00004947;Centro de Salud;9275301.586042;252597.747441
AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;CENTROS DE SALUD O CENTROS MEDICOS;OMIA;00004946;Centro de Salud;9284315.080888;234995.737083
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO DE ATENCI?ÙN PRIMARIA II RODR?ÏGUEZ DE MENDOZA;00009069;Centro de Salud;9292193.305153;225782.814900
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO M?ÎDICO RENACER;00024007;Centro de Salud;9292313.519524;225472.299570
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;CENTROS DE SALUD O CENTROS MEDICOS;INTEGRAMENTE HUAYABAMBA;00029068;Centro de Salud;9288413.669709;219934.748872
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;CENTROS DE SALUD O CENTROS MEDICOS;SAGRADO CORAZON DE JESUS;00028266;Centro de Salud;9292436.298109;225693.089812
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;POLICLINICOS;GENESIS M&N;00029919;Centro de Salud;9292379.693162;225427.703461
AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;CENTROS DE SALUD O CENTROS MEDICOS;TOTORA;00004958;Centro de Salud;9282562.925118;227235.113466
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO;SE?ÊOR DE LOS MILAGROS;00031850;Centro de Salud;9363156.716668;118059.141901
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO DE SALUD MENTAL  COMUNITARIO CreeSer;00027435;Centro de Salud;9362539.057392;118473.274211
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;CENTRO MEDICO HERSEL H.R E.I.R.L;00019888;Centro de Salud;9362465.019797;119050.498429
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;COLLICATE;00005130;Centro de Salud;9354256.421550;118623.409690
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;LA VICTORIA;00005136;Centro de Salud;9367193.926806;113575.456099
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;MANOS DIVINAS;00028268;Centro de Salud;9362539.057392;118473.274211
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;MIRAFLORES;00005126;Centro de Salud;9351185.053214;127114.568601
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;?ÊUNYA JALCA;00005129;Centro de Salud;9347114.643126;133425.958552
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;SAN MARTIN;00005134;Centro de Salud;9347236.571011;133447.409449
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;SELHER;00028789;Centro de Salud;9362476.026727;119039.340237
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;SERVIMEDIC AMAZONAS;00028152;Centro de Salud;9362539.057392;118473.274211
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;Urbina Salud;00028694;Centro de Salud;9362891.813988;118204.937634
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;UTCUBAMBA;00007043;Centro de Salud;9362935.707702;118138.120548
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;CENTROS MEDICOS ESPECIALIZADOS;CLINICA DOCTOR NIXON;00019497;Centro de Salud;9362487.702173;119139.096413
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;PATOLOGIA CLINICA;ANALISIS CLINICOS;00031897;Centro de Salud;9362673.950888;118805.217623
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;PATOLOGIA CLINICA;"LABORATORIO CLINICO CADILAB - BAGUA
GRANDE";00031895;Centro de Salud;9363146.178416;118147.941999
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;POLICLINICOS;BAGUA GRANDE;00030745;Centro de Salud;9362673.616459;118749.760113
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;POLICLINICOS;POLICLINICO POLICIAL BAGUA GRANDE;00018106;Centro de Salud;9362519.185056;118850.518454
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;ALTO AMAZONAS;00006659;Centro de Salud;9366408.558328;136263.182321
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;CAJARURO;00005092;Centro de Salud;9364763.016059;119990.599275
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;EL RON;00005105;Centro de Salud;9363150.527577;139653.225185
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;JOSE OLAYA;00005096;Centro de Salud;9365652.327457;133761.006265
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;NARANJOS ALTOS;00005099;Centro de Salud;9364664.328026;127622.293656
AMAZONAS;UTCUBAMBA;CAJARURO;CENTROS DE SALUD O CENTROS MEDICOS;SAN JUAN DE LA LIBERTAD;00005095;Centro de Salud;9370379.054580;125880.655962
AMAZONAS;UTCUBAMBA;CUMBA;CENTROS DE SALUD O CENTROS MEDICOS;CUMBA;00005111;Centro de Salud;9342771.101990;94274.675475
AMAZONAS;UTCUBAMBA;CUMBA;CENTROS DE SALUD O CENTROS MEDICOS;NUEVA ESPERANZA;00005112;Centro de Salud;9344871.485506;105540.164443
AMAZONAS;UTCUBAMBA;EL MILAGRO;CENTROS DE SALUD O CENTROS MEDICOS;"CENTRO DE SALUD MILITAR ""EL MILAGRO"" 6?? BRIG SVA";00019289;Centro de Salud;9375850.384720;105590.229239
AMAZONAS;UTCUBAMBA;EL MILAGRO;CENTROS DE SALUD O CENTROS MEDICOS;EL MILAGRO;00005066;Centro de Salud;9375549.252211;105248.106287
AMAZONAS;UTCUBAMBA;JAMALCA;CENTROS DE SALUD O CENTROS MEDICOS;JAMALCA;00005139;Centro de Salud;9347505.805630;141583.872462
AMAZONAS;UTCUBAMBA;LONYA GRANDE;CENTROS DE SALUD O CENTROS MEDICOS;LONYA GRANDE;00005120;Centro de Salud;9324948.008513;121200.983713
AMAZONAS;UTCUBAMBA;YAMON;CENTROS DE SALUD O CENTROS MEDICOS;EL PALTO;00005117;Centro de Salud;9334109.999009;113038.611355
AMAZONAS;UTCUBAMBA;YAMON;CENTROS DE SALUD O CENTROS MEDICOS;VISTA ALEGRE DE YAMON;00005115;Centro de Salud;9335784.933526;108271.159917
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL REGIONAL VIRGEN DE FATIMA;00004838;Hospital;9310420.564302;182805.157199
AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;HOSPITALES O CLINICAS DE ATENCION GENERAL;MARIA AUXILIADORA;00004950;Hospital;9292403.691679;225815.007554
AMAZONAS;BAGUA;BAGUA;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN;00005044;Hospital;9375459.854485;108754.795836
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL  SANTIAGO APOSTOL DE UTCUBAMBA;00005125;Hospital;9362851.332495;118837.423967
AMAZONAS;CONDORCANQUI;NIEVA;HOSPITALES O CLINICAS DE ATENCION GENERAL;SANTA MARIA DE NIEVA;00005145;Hospital;9490901.637078;182019.014385
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL HIGOS URCO;00009066;Hospital;9310494.063342;182073.729064
AMAZONAS;UTCUBAMBA;BAGUA GRANDE;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL EL BUEN SAMARITANO;00009067;Hospital;9363113.291501;118203.600734
AMAZONAS;BAGUA;BAGUA;HOSPITALES O CLINICAS DE ATENCION GENERAL;HOSPITAL I HEROES DEL CENEPA;00009068;Hospital;9376166.895810;108462.032410
AMAZONAS;BAGUA;BAGUA;ATENCION PRE HOSPITALARIA;SAMU DE LA RED DE SALUD BAGUA;00027355;Otros;9375836.398726;108752.513320
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;CONSULTORIO CL?ÏNICO MQN;00027440;Otros;9375836.398726;108752.513320
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;Consultorio Dental  Kristell Dent;00029445;Otros;9375292.385800;108533.907845
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;Consultorio Psicol??gico Cl?°nico Forense AMAZON;00031071;Otros;9375284.406151;109044.333724
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;INTERREGIONAL;00029220;Otros;9375273.465835;109066.590294
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;MEDIC SALUD;00026825;Otros;9375382.263384;108744.171160
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;PASTEUR S.R.L;00014068;Otros;9375381.523142;108622.128557
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;Servicios Odontol??gicos San Luis;00027164;Otros;9375626.514937;108842.547169
AMAZONAS;BAGUA;BAGUA;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;Vida Dental;00031212;Otros;9375258.959226;108500.825141
AMAZONAS;BAGUA;BAGUA;HOGARES PROTEGIDOS;HOGAR PROTEGIDO BAGUA;00031921;Otros;9375935.534348;108663.150356
AMAZONAS;BAGUA;BAGUA;SERVICIO DE TRASLADO DE PACIENTES;SAMU DE LA RED DE SALUD BAGUA;00027355;Otros;9375836.398726;108752.513320
AMAZONAS;BAGUA;BAGUA;Sin informaci??n;CATS BAGUA;00028416;Otros;9375836.398726;108752.513320
AMAZONAS;BONGARA;JAZAN;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;CONSULTORIO ODONTOLOGICO BUSTAMANTE;00029221;Otros;9341700.525227;164374.624254
AMAZONAS;BONGARA;JAZAN;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;"CONSULTORIO ODONTOLOGICO ""DUODENT""";00027053;Otros;9341700.525227;164374.624254
AMAZONAS;BONGARA;JAZAN;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;CONSULTORIO ODONTOLOGICO REMOTTI;00027052;Otros;9341832.628287;170347.827262
AMAZONAS;BONGARA;JAZAN;CONSULTORIOS MEDICOS Y DE OTROS PROFESIONALES DE LA SALUD;PERSAN DENT;00031044;Otros;9341897.309410;170026.068798
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;ATENCION DOMICILIARIA;SAMU AMAZONAS;00017715;Otros;9310738.885040;182316.073775
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;ATENCION PRE HOSPITALARIA;SAMU AMAZONAS;00017715;Otros;9310738.885040;182316.073775
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;CENTRO ODONTOLOGICO;CENTRO DE ATENCI?ÙN INTEGRAL DR. SAGASTEGUI E.I.R.L;00025989;Otros;9310549.946004;182173.110833
